Preferred_Name	Name	Source
12933695	EBG00000041637	Ensembl Transcript ID
12930943	ECK0733	Synonym
12930943	b0744	Synonym
12930943	JWR0019	Synonym
12930943	valT	Gene Name
12930943	945331	Entrez Gene ID
12930943	12930943	Entrez Gene ID
12930943	EBG00000041638	Ensembl Transcript ID
12930924	ECK0660	Synonym
12930924	b0672	Synonym
12930924	JWR0016	Synonym
12930924	leuW	Gene Name
12930924	945264	Entrez Gene ID
12930924	12930924	Entrez Gene ID
12930924	EBG00000041639	Ensembl Transcript ID
12932174	ECK2812	Synonym
12932174	b2816	Synonym
12932174	JWR0208	Synonym
12932174	metV	Gene Name
12932174	946037	Entrez Gene ID
12932174	12932174	Entrez Gene ID
12932174	EBG00000041640	Ensembl Transcript ID
12932235	ECK0656	Synonym
12932235	b0665	Synonym
12932235	JWR0012	Synonym
12932235	glnV	Gene Name
12932235	945255	Entrez Gene ID
12932235	12932235	Entrez Gene ID
12932235	EBG00000041641	Ensembl Transcript ID
12933628	ECK3845	Synonym
12933628	b3853	Synonym
12933628	JWR0094	Synonym
12933628	alaT	Gene Name
12933628	948337	Entrez Gene ID
12933628	12933628	Entrez Gene ID
12933628	EBG00000041642	Ensembl Transcript ID
12932551	ECK0657	Synonym
12932551	b0666	Synonym
12932551	JWR0013	Synonym
12932551	metU	Gene Name
12932551	945262	Entrez Gene ID
12932551	12932551	Entrez Gene ID
12932551	EBG00000041643	Ensembl Transcript ID
12931854	ECK4361	Synonym
12931854	b4370	Synonym
12931854	JWR0223	Synonym
12931854	leuQ	Gene Name
12931854	948893	Entrez Gene ID
12931854	12931854	Entrez Gene ID
12931854	EBG00000041644	Ensembl Transcript ID
12930297	ECK4002	Synonym
12930297	b4010	Synonym
12930297	JWR0110	Synonym
12930297	rrfE	Gene Name
12930297	948516	Entrez Gene ID
12930297	12930297	Entrez Gene ID
12930297	EBG00000041645	Ensembl Transcript ID
12932836	ECK2395	Synonym
12932836	b2401	Synonym
12932836	JWR0047	Synonym
12932836	valU	Gene Name
12932836	946824	Entrez Gene ID
12932836	12932836	Entrez Gene ID
12932836	EBG00000041646	Ensembl Transcript ID
12932334	ECK0962	Synonym
12932334	b0971	Synonym
12932334	JWR0026	Synonym
12932334	serT	Gene Name
12932334	944826	Entrez Gene ID
12932334	12932334	Entrez Gene ID
12932334	EBG00000041647	Ensembl Transcript ID
12933262	ECK2648	Synonym
12933262	b2652	Synonym
12933262	JWR0056	Synonym
12933262	ileY	Gene Name
12933262	947163	Entrez Gene ID
12933262	12933262	Entrez Gene ID
12933262	EBG00000041648	Ensembl Transcript ID
12932861	ECK2687	Synonym
12932861	b2692	Synonym
12932861	JWR0058	Synonym
12932861	argZ	Gene Name
12932861	947171	Entrez Gene ID
12932861	12932861	Entrez Gene ID
12932861	EBG00000041649	Ensembl Transcript ID
12931725	ECK3791	Synonym
12931725	b3798	Synonym
12931725	JWR0090	Synonym
12931725	leuT	Gene Name
12931725	948304	Entrez Gene ID
12931725	12931725	Entrez Gene ID
12931725	EBG00000041650	Ensembl Transcript ID
12931897	ECK2688	Synonym
12931897	b2693	Synonym
12931897	JWR0059	Synonym
12931897	argY	Gene Name
12931897	946596	Entrez Gene ID
12931897	12931897	Entrez Gene ID
12931897	EBG00000041651	Ensembl Transcript ID
12933464	ECK3259	Synonym
12933464	b3272	Synonym
12933464	JWR0073	Synonym
12933464	rrfF	Gene Name
12933464	947771	Entrez Gene ID
12933464	12933464	Entrez Gene ID
12933464	EBG00000041652	Ensembl Transcript ID
12932976	ECK3262	Synonym
12932976	b3275	Synonym
12932976	JWR0076	Synonym
12932976	rrlD	Gene Name
12932976	947773	Entrez Gene ID
12932976	12932976	Entrez Gene ID
12932976	EBG00000041653	Ensembl Transcript ID
12930398	ECK4001	Synonym
12930398	b4009	Synonym
12930398	JWR0109	Synonym
12930398	rrlE	Gene Name
12930398	948509	Entrez Gene ID
12930398	12930398	Entrez Gene ID
12930398	EBG00000041654	Ensembl Transcript ID
12934142	ECK4160	Synonym
12934142	b4164	Synonym
12934142	JWR0113	Synonym
12934142	glyX	Gene Name
12934142	948681	Entrez Gene ID
12934142	12934142	Entrez Gene ID
12934142	EBG00000041655	Ensembl Transcript ID
12930923	ECK0659	Synonym
12930923	b0670	Synonym
12930923	JWR0015	Synonym
12930923	glnU	Gene Name
12930923	945269	Entrez Gene ID
12930923	12930923	Entrez Gene ID
12930923	EBG00000041656	Ensembl Transcript ID
12932069	ECK3999	Synonym
12932069	b4007	Synonym
12932069	JWR0107	Synonym
12932069	rrsE	Gene Name
12932069	948511	Entrez Gene ID
12932069	12932069	Entrez Gene ID
12932069	EBG00000041657	Ensembl Transcript ID
12932477	ECK3755	Synonym
12932477	b3761	Synonym
12932477	JWR0087	Synonym
12932477	trpT	Gene Name
12932477	948275	Entrez Gene ID
12932477	12932477	Entrez Gene ID
12932477	EBG00000041658	Ensembl Transcript ID
12931863	ECK3843	Synonym
12931863	b3851	Synonym
12931863	JWR0092	Synonym
12931863	rrsA	Gene Name
12931863	948332	Entrez Gene ID
12931863	12931863	Entrez Gene ID
12931863	EBG00000041659	Ensembl Transcript ID
12934396	ECK3967	Synonym
12934396	b3976	Synonym
12934396	JWR0103	Synonym
12934396	thrU	Gene Name
12934396	948476	Entrez Gene ID
12934396	12934396	Entrez Gene ID
12934396	EBG00000041660	Ensembl Transcript ID
12934424	ECK3970	Synonym
12934424	b3979	Synonym
12934424	JWR0106	Synonym
12934424	thrT	Gene Name
12934424	948480	Entrez Gene ID
12934424	12934424	Entrez Gene ID
12934424	EBG00000041661	Ensembl Transcript ID
12934273	ECK0205	Synonym
12934273	b0205	Synonym
12934273	JWR0005	Synonym
12934273	rrfH	Gene Name
12934273	944898	Entrez Gene ID
12934273	12934273	Entrez Gene ID
12934273	EBG00000041662	Ensembl Transcript ID
12933939	ECK0201	Synonym
12933939	b0201	Synonym
12933939	JWR0001	Synonym
12933939	rrsH	Gene Name
12933939	944897	Entrez Gene ID
12933939	12933939	Entrez Gene ID
12933939	EBG00000041663	Ensembl Transcript ID
12930397	ECK3263	Synonym
12930397	b3276	Synonym
12930397	JWR0077	Synonym
12930397	alaU	Gene Name
12930397	947772	Entrez Gene ID
12930397	12930397	Entrez Gene ID
12930397	EBG00000041664	Ensembl Transcript ID
12932975	ECK3261	Synonym
12932975	b3274	Synonym
12932975	JWR0075	Synonym
12932975	rrfD	Gene Name
12932975	947769	Entrez Gene ID
12932975	12932975	Entrez Gene ID
12932975	EBG00000041665	Ensembl Transcript ID
12931800	ECK3264	Synonym
12931800	b3277	Synonym
12931800	JWR0078	Synonym
12931800	ileU	Gene Name
12931800	947778	Entrez Gene ID
12931800	12931800	Entrez Gene ID
12931800	EBG00000041666	Ensembl Transcript ID
12931913	ECK3260	Synonym
12931913	b3273	Synonym
12931913	JWR0074	Synonym
12931913	thrV	Gene Name
12931913	947770	Entrez Gene ID
12931913	12931913	Entrez Gene ID
12931913	EBG00000041667	Ensembl Transcript ID
12933984	ECK2396	Synonym
12933984	b2402	Synonym
12933984	JWR0048	Synonym
12933984	valX	Gene Name
12933984	946817	Entrez Gene ID
12933984	12933984	Entrez Gene ID
12933984	EBG00000041668	Ensembl Transcript ID
12933542	ECK3532	Synonym
12933542	b3545	Synonym
12933542	JWR0080	Synonym
12933542	proK	Gene Name
12933542	948061	Entrez Gene ID
12933542	12933542	Entrez Gene ID
12933542	EBG00000041669	Ensembl Transcript ID
12931615	ECK2586	Synonym
12931615	b2588	Synonym
12931615	JWR0051	Synonym
12931615	rrfG	Gene Name
12931615	947070	Entrez Gene ID
12931615	12931615	Entrez Gene ID
12931615	EBG00000041670	Ensembl Transcript ID
12932482	ECK3751	Synonym
12932482	b3757	Synonym
12932482	JWR0083	Synonym
12932482	gltU	Gene Name
12932482	948271	Entrez Gene ID
12932482	12932482	Entrez Gene ID
12932482	EBG00000041671	Ensembl Transcript ID
12931617	ECK2588	Synonym
12931617	b2590	Synonym
12931617	JWR0053	Synonym
12931617	gltW	Gene Name
12931617	947076	Entrez Gene ID
12931617	12931617	Entrez Gene ID
12931617	EBG00000041672	Ensembl Transcript ID
12933059	ECK1908	Synonym
12933059	b1909	Synonym
12933059	JWR0033	Synonym
12933059	leuZ	Gene Name
12933059	945662	Entrez Gene ID
12933059	12933059	Entrez Gene ID
12933059	EBG00000041673	Ensembl Transcript ID
12930650	ECK2587	Synonym
12930650	b2589	Synonym
12930650	JWR0052	Synonym
12930650	rrlG	Gene Name
12930650	947585	Entrez Gene ID
12930650	12930650	Entrez Gene ID
12930650	EBG00000041674	Ensembl Transcript ID
12931065	ECK1018	Synonym
12931065	b1032	Synonym
12931065	JWR0027	Synonym
12931065	serX	Gene Name
12931065	945714	Entrez Gene ID
12931065	12931065	Entrez Gene ID
12931065	EBG00000041675	Ensembl Transcript ID
12930995	ECK0874	Synonym
12930995	b0883	Synonym
12930995	JWR0025	Synonym
12930995	serW	Gene Name
12930995	945501	Entrez Gene ID
12930995	12930995	Entrez Gene ID
12930995	EBG00000041676	Ensembl Transcript ID
12933940	ECK3160	Synonym
12933940	b3171	Synonym
12933940	JWR0071	Synonym
12933940	metY	Gene Name
12933940	947678	Entrez Gene ID
12933940	12933940	Entrez Gene ID
12933940	EBG00000041677	Ensembl Transcript ID
12933466	ECK3265	Synonym
12933466	b3278	Synonym
12933466	JWR0079	Synonym
12933466	rrsD	Gene Name
12933466	947777	Entrez Gene ID
12933466	12933466	Entrez Gene ID
12933466	EBG00000041678	Ensembl Transcript ID
12932934	ECK1226	Synonym
12932934	b1231	Synonym
12932934	JWR0029	Synonym
12932934	tyrT	Gene Name
12932934	945820	Entrez Gene ID
12932934	12932934	Entrez Gene ID
12932934	EBG00000041679	Ensembl Transcript ID
12931402	ECK1971	Synonym
12931402	b1975	Synonym
12931402	JWR0037	Synonym
12931402	serU	Gene Name
12931402	946492	Entrez Gene ID
12931402	12931402	Entrez Gene ID
12931402	EBG00000041680	Ensembl Transcript ID
12932254	ECK3960	Synonym
12932254	b3968	Synonym
12932254	JWR0099	Synonym
12932254	rrsB	Gene Name
12932254	948466	Entrez Gene ID
12932254	12932254	Entrez Gene ID
12932254	EBG00000041681	Ensembl Transcript ID
12932485	ECK3750	Synonym
12932485	b3756	Synonym
12932485	JWR0082	Synonym
12932485	rrsC	Gene Name
12932485	948270	Entrez Gene ID
12932485	12932485	Entrez Gene ID
12932485	EBG00000041682	Ensembl Transcript ID
12934398	ECK3968	Synonym
12934398	b3977	Synonym
12934398	JWR0213	Synonym
12934398	tyrU	Gene Name
12934398	948474	Entrez Gene ID
12934398	12934398	Entrez Gene ID
12934398	EBG00000041683	Ensembl Transcript ID
12930403	ECK1661	Synonym
12930403	b1665	Synonym
12930403	JWR0031	Synonym
12930403	valV	Gene Name
12930403	946170	Entrez Gene ID
12930403	12930403	Entrez Gene ID
12930403	EBG00000041684	Ensembl Transcript ID
12931414	ECK1984	Synonym
12931414	b1989	Synonym
12931414	JWR0041	Synonym
12931414	asnV	Gene Name
12931414	946509	Entrez Gene ID
12931414	12931414	Entrez Gene ID
12931414	EBG00000041685	Ensembl Transcript ID
12930603	ECK3962	Synonym
12930603	b3970	Synonym
12930603	JWR0101	Synonym
12930603	rrlB	Gene Name
12930603	948473	Entrez Gene ID
12930603	12930603	Entrez Gene ID
12930603	EBG00000041686	Ensembl Transcript ID
12931726	ECK3792	Synonym
12931726	b3799	Synonym
12931726	JWR0091	Synonym
12931726	proM	Gene Name
12931726	948303	Entrez Gene ID
12931726	12931726	Entrez Gene ID
12931726	EBG00000041687	Ensembl Transcript ID
12933465	ECK4000	Synonym
12933465	b4008	Synonym
12933465	JWR0108	Synonym
12933465	gltV	Gene Name
12933465	948510	Entrez Gene ID
12933465	12933465	Entrez Gene ID
12933465	EBG00000041688	Ensembl Transcript ID
12931570	ECK2398	Synonym
12931570	b2404	Synonym
12931570	JWR0050	Synonym
12931570	lysV	Gene Name
12931570	946866	Entrez Gene ID
12931570	12931570	Entrez Gene ID
12931570	EBG00000041689	Ensembl Transcript ID
12932338	ECK3789	Synonym
12932338	b3796	Synonym
12932338	JWR0088	Synonym
12932338	argX	Gene Name
12932338	945107	Entrez Gene ID
12932338	12932338	Entrez Gene ID
12932338	EBG00000041690	Ensembl Transcript ID
12930941	ECK0734	Synonym
12930941	b0745	Synonym
12930941	JWR0020	Synonym
12930941	lysW	Gene Name
12930941	945338	Entrez Gene ID
12930941	12930941	Entrez Gene ID
12930941	EBG00000041691	Ensembl Transcript ID
12931546	ECK2342	Synonym
12931546	b2348	Synonym
12931546	JWR0044	Synonym
12931546	argW	Gene Name
12931546	945486	Entrez Gene ID
12931546	12931546	Entrez Gene ID
12931546	EBG00000041692	Ensembl Transcript ID
12930544	ECK0737	Synonym
12930544	b0748	Synonym
12930544	JWR0023	Synonym
12930544	lysZ	Gene Name
12930544	945352	Entrez Gene ID
12930544	12930544	Entrez Gene ID
12930544	EBG00000041693	Ensembl Transcript ID
12930419	ECK3847	Synonym
12930419	b3855	Synonym
12930419	JWR0096	Synonym
12930419	rrfA	Gene Name
12930419	948345	Entrez Gene ID
12930419	12930419	Entrez Gene ID
12930419	EBG00000041694	Ensembl Transcript ID
12930954	ECK0732	Synonym
12930954	b0743	Synonym
12930954	JWR0018	Synonym
12930954	lysT	Gene Name
12930954	945336	Entrez Gene ID
12930954	12930954	Entrez Gene ID
12930954	EBG00000041695	Ensembl Transcript ID
12933627	ECK3844	Synonym
12933627	b3852	Synonym
12933627	JWR0093	Synonym
12933627	ileT	Gene Name
12933627	948339	Entrez Gene ID
12933627	12933627	Entrez Gene ID
12933627	EBG00000041696	Ensembl Transcript ID
12932486	ECK3752	Synonym
12932486	b3758	Synonym
12932486	JWR0084	Synonym
12932486	rrlC	Gene Name
12932486	948268	Entrez Gene ID
12932486	12932486	Entrez Gene ID
12932486	EBG00000041697	Ensembl Transcript ID
12931403	ECK1973	Synonym
12931403	b1977	Synonym
12931403	JWR0038	Synonym
12931403	asnT	Gene Name
12931403	946488	Entrez Gene ID
12931403	12931403	Entrez Gene ID
12931403	EBG00000041698	Ensembl Transcript ID
12932481	ECK3753	Synonym
12932481	b3759	Synonym
12932481	JWR0085	Synonym
12932481	rrfC	Gene Name
12932481	948273	Entrez Gene ID
12932481	12932481	Entrez Gene ID
12932481	EBG00000041699	Ensembl Transcript ID
12930193	ECK2390	Synonym
12930193	b2396	Synonym
12930193	JWR0046	Synonym
12930193	alaX	Gene Name
12930193	946859	Entrez Gene ID
12930193	12930193	Entrez Gene ID
12930193	EBG00000041700	Ensembl Transcript ID
12933396	ECK3059	Synonym
12933396	b3069	Synonym
12933396	JWR0069	Synonym
12933396	ileX	Gene Name
12933396	947558	Entrez Gene ID
12933396	12933396	Entrez Gene ID
12933396	EBG00000041701	Ensembl Transcript ID
12933805	ECK0245	Synonym
12933805	b0244	Synonym
12933805	JWR0008	Synonym
12933805	thrW	Gene Name
12933805	947202	Entrez Gene ID
12933805	12933805	Entrez Gene ID
12933805	EBG00000041702	Ensembl Transcript ID
12931898	ECK2689	Synonym
12931898	b2694	Synonym
12931898	JWR0060	Synonym
12931898	argV	Gene Name
12931898	947209	Entrez Gene ID
12931898	12931898	Entrez Gene ID
12931898	EBG00000041703	Ensembl Transcript ID
12930755	ECK0202	Synonym
12930755	b0202	Synonym
12930755	JWR0002	Synonym
12930755	ileV	Gene Name
12930755	944884	Entrez Gene ID
12930755	12930755	Entrez Gene ID
12930755	EBG00000041704	Ensembl Transcript ID
12934131	ECK3846	Synonym
12934131	b3854	Synonym
12934131	JWR0095	Synonym
12934131	rrlA	Gene Name
12934131	948341	Entrez Gene ID
12934131	12934131	Entrez Gene ID
12934131	EBG00000041705	Ensembl Transcript ID
12930495	ECK3111	Synonym
12930495	b3123	Synonym
12930495	JWR0070	Synonym
12930495	rnpB	Gene Name
12930495	947634	Entrez Gene ID
12930495	12930495	Entrez Gene ID
12930495	EBG00000041706	Ensembl Transcript ID
12932236	ECK0655	Synonym
12932236	b0664	Synonym
12932236	JWR0011	Synonym
12932236	glnX	Gene Name
12932236	945257	Entrez Gene ID
12932236	12932236	Entrez Gene ID
12932236	EBG00000041707	Ensembl Transcript ID
12934446	ECK3163	Synonym
12934446	b3174	Synonym
12934446	JWR0072	Synonym
12934446	leuU	Gene Name
12934446	947505	Entrez Gene ID
12934446	12934446	Entrez Gene ID
12934446	EBG00000041708	Ensembl Transcript ID
12933361	ECK2962	Synonym
12933361	b2967	Synonym
12933361	JWR0068	Synonym
12933361	pheV	Gene Name
12933361	947463	Entrez Gene ID
12933361	12933361	Entrez Gene ID
12933361	EBG00000041709	Ensembl Transcript ID
12930548	ECK0736	Synonym
12930548	b0747	Synonym
12930548	JWR0022	Synonym
12930548	lysY	Gene Name
12930548	945342	Entrez Gene ID
12930548	12930548	Entrez Gene ID
12930548	EBG00000041710	Ensembl Transcript ID
12931379	ECK1909	Synonym
12931379	b1910	Synonym
12931379	JWR0034	Synonym
12931379	cysT	Gene Name
12931379	946414	Entrez Gene ID
12931379	12931379	Entrez Gene ID
12931379	EBG00000041711	Ensembl Transcript ID
12933268	ECK2686	Synonym
12933268	b2691	Synonym
12933268	JWR0057	Synonym
12933268	argQ	Gene Name
12933268	947150	Entrez Gene ID
12933268	12933268	Entrez Gene ID
12933268	EBG00000041712	Ensembl Transcript ID
12930547	ECK0735	Synonym
12930547	b0746	Synonym
12930547	JWR0021	Synonym
12930547	valZ	Gene Name
12930547	945345	Entrez Gene ID
12930547	12930547	Entrez Gene ID
12930547	EBG00000041713	Ensembl Transcript ID
12934184	ECK0203	Synonym
12934184	b0203	Synonym
12934184	JWR0003	Synonym
12934184	alaV	Gene Name
12934184	944890	Entrez Gene ID
12934184	12934184	Entrez Gene ID
12934184	EBG00000041714	Ensembl Transcript ID
12933737	ECK4263	Synonym
12933737	b4270	Synonym
12933737	JWR0115	Synonym
12933737	leuX	Gene Name
12933737	948803	Entrez Gene ID
12933737	12933737	Entrez Gene ID
12933737	EBG00000041715	Ensembl Transcript ID
12932795	ECK0206	Synonym
12932795	b0206	Synonym
12932795	JWR0006	Synonym
12932795	aspU	Gene Name
12932795	944880	Entrez Gene ID
12932795	12932795	Entrez Gene ID
12932795	EBG00000041716	Ensembl Transcript ID
12932705	ECK2690	Synonym
12932705	b2695	Synonym
12932705	JWR0061	Synonym
12932705	serV	Gene Name
12932705	947173	Entrez Gene ID
12932705	12932705	Entrez Gene ID
12932705	EBG00000041717	Ensembl Transcript ID
12930545	ECK0738	Synonym
12930545	b0749	Synonym
12930545	JWR0024	Synonym
12930545	lysQ	Gene Name
12930545	945353	Entrez Gene ID
12930545	12930545	Entrez Gene ID
12930545	EBG00000041718	Ensembl Transcript ID
12930886	ECK0529	Synonym
12930886	b0536	Synonym
12930886	JWR0010	Synonym
12930886	argU	Gene Name
12930886	945161	Entrez Gene ID
12930886	12930886	Entrez Gene ID
12930886	EBG00000041719	Ensembl Transcript ID
12930594	ECK2589	Synonym
12930594	b2591	Synonym
12930594	JWR0054	Synonym
12930594	rrsG	Gene Name
12930594	947071	Entrez Gene ID
12930594	12930594	Entrez Gene ID
12930594	EBG00000041720	Ensembl Transcript ID
12931279	ECK1662	Synonym
12931279	b1666	Synonym
12931279	JWR0032	Synonym
12931279	valW	Gene Name
12931279	949069	Entrez Gene ID
12931279	12931279	Entrez Gene ID
12931279	EBG00000041721	Ensembl Transcript ID
12932565	ECK2397	Synonym
12932565	b2403	Synonym
12932565	JWR0049	Synonym
12932565	valY	Gene Name
12932565	946870	Entrez Gene ID
12932565	12932565	Entrez Gene ID
12932565	EBG00000041722	Ensembl Transcript ID
12933309	ECK2811	Synonym
12933309	b2815	Synonym
12933309	JWR0207	Synonym
12933309	metW	Gene Name
12933309	947292	Entrez Gene ID
12933309	12933309	Entrez Gene ID
12933309	EBG00000041723	Ensembl Transcript ID
12933310	ECK2810	Synonym
12933310	b2814	Synonym
12933310	JWR0206	Synonym
12933310	metZ	Gene Name
12933310	947198	Entrez Gene ID
12933310	12933310	Entrez Gene ID
12933310	EBG00000041724	Ensembl Transcript ID
12931847	ECK4360	Synonym
12931847	b4369	Synonym
12931847	JWR0222	Synonym
12931847	leuP	Gene Name
12931847	948875	Entrez Gene ID
12931847	12931847	Entrez Gene ID
12931847	EBG00000041725	Ensembl Transcript ID
12930635	ECK3648	Synonym
12930635	b3658	Synonym
12930635	JWR0081	Synonym
12930635	selC	Gene Name
12930635	948167	Entrez Gene ID
12930635	12930635	Entrez Gene ID
12930635	EBG00000041726	Ensembl Transcript ID
12931412	ECK1981	Synonym
12931412	b1986	Synonym
12931412	JWR0040	Synonym
12931412	asnU	Gene Name
12931412	946503	Entrez Gene ID
12931412	12931412	Entrez Gene ID
12931412	EBG00000041727	Ensembl Transcript ID
12933708	ECK4161	Synonym
12933708	b4165	Synonym
12933708	JWR0114	Synonym
12933708	glyY	Gene Name
12933708	948687	Entrez Gene ID
12933708	12933708	Entrez Gene ID
12933708	EBG00000041728	Ensembl Transcript ID
12932337	ECK3790	Synonym
12932337	b3797	Synonym
12932337	JWR0089	Synonym
12932337	hisR	Gene Name
12932337	948305	Entrez Gene ID
12932337	12932337	Entrez Gene ID
12932337	EBG00000041729	Ensembl Transcript ID
12933908	ECK1225	Synonym
12933908	b1230	Synonym
12933908	JWR0028	Synonym
12933908	tyrV	Gene Name
12933908	945811	Entrez Gene ID
12933908	12933908	Entrez Gene ID
12933908	EBG00000041730	Ensembl Transcript ID
12931380	ECK1910	Synonym
12931380	b1911	Synonym
12931380	JWR0035	Synonym
12931380	glyW	Gene Name
12931380	946416	Entrez Gene ID
12931380	12931380	Entrez Gene ID
12931380	EBG00000041731	Ensembl Transcript ID
12931485	ECK2183	Synonym
12931485	b2189	Synonym
12931485	JWR0042	Synonym
12931485	proL	Gene Name
12931485	946320	Entrez Gene ID
12931485	12931485	Entrez Gene ID
12931485	EBG00000041732	Ensembl Transcript ID
12934423	ECK3969	Synonym
12934423	b3978	Synonym
12934423	JWR0105	Synonym
12934423	glyT	Gene Name
12934423	948481	Entrez Gene ID
12934423	12934423	Entrez Gene ID
12934423	EBG00000041733	Ensembl Transcript ID
12930529	ECK3961	Synonym
12930529	b3969	Synonym
12930529	JWR0100	Synonym
12930529	gltT	Gene Name
12930529	948465	Entrez Gene ID
12930529	12930529	Entrez Gene ID
12930529	EBG00000041734	Ensembl Transcript ID
12933783	ECK4359	Synonym
12933783	b4368	Synonym
12933783	JWR0221	Synonym
12933783	leuV	Gene Name
12933783	948873	Entrez Gene ID
12933783	12933783	Entrez Gene ID
12933783	EBG00000041735	Ensembl Transcript ID
12932676	ECK0658	Synonym
12932676	b0668	Synonym
12932676	JWR0014	Synonym
12932676	glnW	Gene Name
12932676	945750	Entrez Gene ID
12932676	12932676	Entrez Gene ID
12932676	EBG00000041736	Ensembl Transcript ID
12930166	ECK1979	Synonym
12930166	b1984	Synonym
12930166	JWR0039	Synonym
12930166	asnW	Gene Name
12930166	946494	Entrez Gene ID
12930166	12930166	Entrez Gene ID
12930166	EBG00000041737	Ensembl Transcript ID
